PFD.L,37.39, 4:35PM,01/13/2010,0.39,37.36,37.57,36.99,52342,Max Growth
SPT.L,107.5, 4:35PM,01/13/2010,0.4,107.6,108.1,106.5,7360,Max Growth
RTN.L,205.97, 4:45PM,01/13/2010,0.47,206.3,207,204.6,5669,Max Growth
3IN.L,104.5, 4:35PM,01/13/2010,0.5,103.7,104.5,103.2,1742,Max Growth
ADN.L,134.3, 4:35PM,01/13/2010,0.5,134.9,134.9,133.4,37662,Max Growth
BKG.L,861, 4:35PM,01/13/2010,0.5,851.5,873,851.5,4890,Max Growth
LAND.L,694, 4:35PM,01/13/2010,0.5,690.5,695.5,685,29758,Max Growth
PUB.L,74.5, 4:35PM,01/13/2010,0.5,72.05,74.65,72.05,10224,Max Growth
RMV.L,520, 4:35PM,01/13/2010,0.5,517.5,527,517.5,8257,Max Growth
RNK.L,90, 4:35PM,01/13/2010,0.5,89.95,92.1,88.65,13703,Max Growth
SMWH.L,500.5, 4:35PM,01/13/2010,0.5,504,508,497.4,2324,Max Growth
AHT.L,87.5, 4:35PM,01/13/2010,0.51,83.25,88.4,83.25,61569,Max Growth
BEZ.L,105, 4:35PM,01/13/2010,0.6,104,105.5,104,14763,Max Growth
PFL.L,178.6, 4:35PM,01/13/2010,0.6,175.9,179.1,175.9,3762,Max Growth
SGE.L,230.5, 4:35PM,01/13/2010,0.6,229.5,231.6,229,51463,Max Growth
HSX.L,323, 4:35PM,01/13/2010,0.7,324.1,325.7,319.4,12517,Max Growth
CGL.L,330, 4:35PM,01/13/2010,0.8,328,334.2,324.9,11098,Max Growth
CNE.L,362, 4:35PM,01/13/2010,0.8,357.2,364.4,355.1,92653,Max Growth
CW.L,146.7, 4:35PM,01/13/2010,0.8,145.9,147.7,144.9,71805,Max Growth
TATE.L,414.3, 4:35PM,01/13/2010,0.8,414.6,415.9,411.3,9879,Max Growth
RBS.L,35.6, 4:35PM,01/13/2010,0.82,34.79,35.68,34.38,715299,Max Growth
BRW.L,141.9, 4:35PM,01/13/2010,0.9,141,145,140.5,15005,Max Growth
RTO.L,116, 4:35PM,01/13/2010,0.9,115.2,116.5,114,32458,Max Growth
ATK.L,628, 4:36PM,01/13/2010,1,624,632.5,624,3501,Max Growth
CCC.L,310, 4:35PM,01/13/2010,1,304.6,311.4,302.3,1232,Max Growth
DAB.L,142, 4:35PM,01/13/2010,1,141,142.5,141,23244,Max Growth
KLR.L,667.5, 4:35PM,01/13/2010,1,664,696.5,660.5,795,Max Growth
SBRY.L,330.5, 4:35PM,01/13/2010,1,327.8,331.1,325,46733,Max Growth
SHB.L,395, 4:35PM,01/13/2010,1,397.9,399,394,3492,Max Growth
SHP.L,1235, 4:35PM,01/13/2010,1,1234,1249,1228,11261,Max Growth
BBY.L,276.3, 4:35PM,01/13/2010,1.1,274,278.2,274,41851,Max Growth
LRE.L,445, 4:57PM,01/13/2010,1.1,446.9,447,441.3,5266,Max Growth
SGC.L,176.1, 4:35PM,01/13/2010,1.1,174.9,176.6,173.9,16098,Max Growth
BAY.L,192.6, 4:35PM,01/13/2010,1.2,190.1,192.6,189.5,113183,Max Growth
COB.L,245.6, 4:35PM,01/13/2010,1.2,244.6,246.1,243.4,14983,Max Growth
HLCL.L,348.1, 4:35PM,01/13/2010,1.2,342.6,348.1,342,871,Max Growth
RSA.L,127.7, 4:35PM,01/13/2010,1.2,127.1,128.7,126.6,97241,Max Growth
STJ.L,270, 4:35PM,01/13/2010,1.2,280,280,267.2,1540,Max Growth
SPD.L,98.25, 4:35PM,01/13/2010,1.25,98.95,98.95,97.05,2608,Max Growth
BWNG.L,246.7, 4:35PM,01/13/2010,-10.8,252,254.1,244.7,9460,Max Growth
HSBA.L,717.7, 4:35PM,01/13/2010,-10.7,719.4,724.5,714.1,233322,Max Growth
INF.L,313.6, 4:35PM,01/13/2010,-10.4,325,327.9,312,12404,Max Growth
BHMG.L,1795, 4:35PM,01/13/2010,-10,1791,1805,1791,163,Max Growth
CHG.L,2889, 4:35PM,01/13/2010,-10,2936,2950,2875,963,Max Growth
GRG.L,405, 4:37PM,01/13/2010,-10,415,417,402.8,9411,Max Growth
IAP.L,429.7, 4:35PM,01/13/2010,-10,436.7,438.2,427.4,32905,Max Growth
ITRK.L,1214, 4:35PM,01/13/2010,-10,1224,1225,1195,3673,Max Growth
HTG.L,574, 4:35PM,01/13/2010,-9.5,585,586,571,2087,Max Growth
JFF.L,695.5, 4:35PM,01/13/2010,-9.5,706.5,707.5,695.5,83,Max Growth
JLT.L,467, 4:35PM,01/13/2010,-9.3,476.9,477.6,461.2,5503,Max Growth
STHR.L,303, 4:35PM,01/13/2010,-9.2,309.1,310.1,299.4,1421,Max Growth
AVV.L,1043, 4:35PM,01/13/2010,-9,1042,1055,1034,1195,Max Growth
KAZ.L,1426, 4:35PM,01/13/2010,-9,1421,1450,1408,21469,Max Growth
VCT.L,831, 4:35PM,01/13/2010,-9,842,851,830.5,313,Max Growth
MRS.L,311, 4:35PM,01/13/2010,-8.6,322.1,325,302.5,64,Max Growth
